"Year","Quarter ID","Quarter","Nation ID","Nation","State ID","State","Trade Value","Time"
2020,20202,"2020-Q2","mex","México",6,"Colima",413050,1588309200000
2020,20202,"2020-Q2","mex","México",8,"Chihuahua",62010949,1588309200000
2020,20202,"2020-Q2","mex","México",9,"Ciudad de México",133167254,1588309200000
2020,20202,"2020-Q2","mex","México",10,"Durango",22770425,1588309200000
2020,20202,"2020-Q2","mex","México",11,"Guanajuato",18051745,1588309200000
2020,20202,"2020-Q2","mex","México",13,"Hidalgo",10633438,1588309200000
2020,20202,"2020-Q2","mex","México",14,"Jalisco",23881341,1588309200000
2020,20202,"2020-Q2","mex","México",15,"Estado de México",85836484,1588309200000
2020,20202,"2020-Q2","mex","México",17,"Morelos",4655889,1588309200000
2020,20202,"2020-Q2","mex","México",19,"Nuevo León",52834577,1588309200000
2020,20202,"2020-Q2","mex","México",21,"Puebla",76495262,1588309200000
2020,20202,"2020-Q2","mex","México",22,"Querétaro",26198915,1588309200000
2020,20202,"2020-Q2","mex","México",23,"Quintana Roo",7214,1588309200000
2020,20202,"2020-Q2","mex","México",24,"San Luis Potosí",14078230,1588309200000
2020,20202,"2020-Q2","mex","México",25,"Sinaloa",8898,1588309200000
2020,20202,"2020-Q2","mex","México",26,"Sonora",49053751,1588309200000
2020,20202,"2020-Q2","mex","México",28,"Tamaulipas",66750692,1588309200000
2020,20202,"2020-Q2","mex","México",29,"Tlaxcala",8038412,1588309200000
2020,20202,"2020-Q2","mex","México",30,"Veracruz de Ignacio de la Llave",3366194,1588309200000
2020,20202,"2020-Q2","mex","México",31,"Yucatán",21898366,1588309200000
2020,20202,"2020-Q2","mex","México",32,"Zacatecas",1104085,1588309200000
2020,20203,"2020-Q3","mex","México",1,"Aguascalientes",50403586,1596258000000
2020,20203,"2020-Q3","mex","México",2,"Baja California",163932566,1596258000000
2020,20203,"2020-Q3","mex","México",4,"Campeche",24164181,1596258000000
2020,20203,"2020-Q3","mex","México",5,"Coahuila de Zaragoza",165988901,1596258000000
2020,20203,"2020-Q3","mex","México",6,"Colima",195715,1596258000000
2020,20203,"2020-Q3","mex","México",8,"Chihuahua",82577574,1596258000000
2020,20203,"2020-Q3","mex","México",9,"Ciudad de México",140224324,1596258000000
2020,20203,"2020-Q3","mex","México",10,"Durango",34186157,1596258000000
2020,20203,"2020-Q3","mex","México",11,"Guanajuato",32244084,1596258000000
2020,20203,"2020-Q3","mex","México",13,"Hidalgo",26111184,1596258000000
2020,20203,"2020-Q3","mex","México",14,"Jalisco",37262119,1596258000000
2020,20203,"2020-Q3","mex","México",15,"Estado de México",132769159,1596258000000
2020,20203,"2020-Q3","mex","México",17,"Morelos",9074047,1596258000000
2020,20203,"2020-Q3","mex","México",19,"Nuevo León",64553085,1596258000000
2020,20203,"2020-Q3","mex","México",21,"Puebla",113218714,1596258000000
2020,20203,"2020-Q3","mex","México",22,"Querétaro",28624244,1596258000000
2020,20203,"2020-Q3","mex","México",23,"Quintana Roo",286453,1596258000000
2020,20203,"2020-Q3","mex","México",24,"San Luis Potosí",27425537,1596258000000
2020,20203,"2020-Q3","mex","México",26,"Sonora",76512894,1596258000000
2020,20203,"2020-Q3","mex","México",28,"Tamaulipas",90054483,1596258000000
2020,20203,"2020-Q3","mex","México",29,"Tlaxcala",14194607,1596258000000
2020,20203,"2020-Q3","mex","México",30,"Veracruz de Ignacio de la Llave",4353133,1596258000000
2020,20203,"2020-Q3","mex","México",31,"Yucatán",70309615,1596258000000
2020,20203,"2020-Q3","mex","México",32,"Zacatecas",631310,1596258000000
